"Word","POS","Sense","Lem","Stem","Frequency","Class","Notes"
"hiring","VBG","rent.v.04","hiring","hire", 60
"ensuring","VBG","see.v.10","ensuring","ensur", 59
"ownership","NN","possession.n.01","ownership","ownership", 59
"solving","VBG","solve.v.01","solving","solv", 59
"kafka","NNP","kafka.n.01","kafka","kafka", 59
"preferred","VBD","prefer.v.04","preferred","prefer", 59
"mission","NN","mission.n.03","mission","mission", 59
"amazon","NNP","amazon.n.04","amazon","amazon", 59
"change","VB","transfer.v.06","change","chang", 59
"one","CD","one.s.06","one","one", 59
"internet","NNP","internet.n.01","internet","internet", 59
"future","NN","future.n.02","future","futur", 59
"design","NN","design.n.01","design","design", 59
"tech","NN","technical_school.n.01","tech","tech", 59
"snacks","NNS","bite.n.04","snack","snack", 59
"contractor","NNP","contractor.n.03","contractor","contractor", 59
"receive","VB","receive.v.10","receive","receiv", 59
"following","NNP","following.n.01","following","follow", 59
"improving","VBG","better.v.03","improving","improv", 58
"challenges","NNS","challenge.n.04","challenge","challeng", 58
"implement","NN","implement.n.01","implement","implement", 58
"us","NNP","uranium.n.01","us","us", 58
"data","NN","data.n.01","data","data", 58
"maven","NNP","ace.n.03","maven","maven", 58
"external","JJ","external.a.01","external","extern", 58
"process","NN","process.n.04","process","process", 58
"experience","RB","None","experience","experi", 58
"'ve","VBP","None","'ve","'ve", 58
"cassandra","NNP","cassandra.n.01","cassandra","cassandra", 58
"orientation","NN","orientation.n.05","orientation","orient", 58
"receive","VB","receive.v.13","receive","receiv", 58
"cloud-based","JJ","None","cloud-based","cloud-bas", 57
"wide","JJ","wide.a.01","wide","wide", 57
"workflows","NNS","work_flow.n.01","workflow","workflow", 57
"similar","JJ","alike.a.01","similar","similar", 57
"scale","NN","scale.n.06","scale","scale", 57
"cd","NNP","candle.n.02","cd","cd", 57
"apply","RB","None","apply","appli", 57
"deployment","JJ","None","deployment","deploy", 57
"throughout","IN","throughout.r.01","throughout","throughout", 57
"verification","NN","verification.n.02","verification","verif", 57
"cd","NNP","compact_disk.n.01","cd","cd", 57
"automation","NNP","automation.n.03","automation","autom", 57
"plus","NN","summation.n.04","plus","plu", 57
"every","DT","every.s.01","every","everi", 57
"get","VB","grow.v.08","get","get", 57
"protected","VBD","protect.v.02","protected","protect", 57
"understand","NNP","None","understand","understand", 57
"quality","NN","quality.n.01","quality","qualiti", 57
"provisioning","NN","None","provisioning","provis", 56
"real-time","JJ","real-time.a.01","real-time","real-tim", 56
"programming","VBG","program.v.01","programming","program", 56
"writing","VBG","write.v.04","writing","write", 56
"edge","NN","edge.n.06","edge","edg", 56
"fun","NN","playfulness.n.02","fun","fun", 56
"partners","NNS","spouse.n.01","partner","partner", 56
"cybercoders","NNS","None","cybercoders","cybercod", 56
"built","VBN","construct.v.01","built","built", 56
"independently","RB","independently.r.02","independently","independ", 56
"site","NN","web_site.n.01","site","site", 55
"coding","VBG","tease.v.02","coding","code", 55
"success","NN","success.n.03","success","success", 55
"well","RB","well.r.04","well","well", 55
"issues","NNS","return.n.06","issue","issu", 55
"cisco","NNP","lake_herring.n.01","cisco","cisco", 55
"improve","VB","better.v.03","improve","improv", 55
"compliance","NN","submission.n.02","compliance","complianc", 55
"seeking","VBG","search.v.01","seeking","seek", 55
"optimize","VB","optimize.v.03","optimize","optim", 55
"protected","VBN","protect.v.02","protected","protect", 55
"individual","JJ","individual.a.01","individual","individu", 55
"compliance","NN","complaisance.n.01","compliance","complianc", 55
"free","JJ","free.a.02","free","free", 55
"app","NN","None","app","app", 55
"applicable","JJ","None","applicable","applic", 55
"deloitte","NNP","None","deloitte","deloitt", 55
"ready","JJ","ready.a.01","ready","readi", 54
"spark","NNP","sparkle.n.01","spark","spark", 54
"environments","NNS","environment.n.01","environment","environ", 54
"dns","NNP","None","dns","dn", 54
"work","VB","work.v.12","work","work", 54
"passion","NN","passion.n.07","passion","passion", 54
"private","JJ","private.a.01","private","privat", 54
"latest","JJS","late.a.05","latest","latest", 54
"understand","VB","understand.v.04","understand","understand", 54
"framework","NN","model.n.01","framework","framework", 54
"must","MD","must.n.01","must","must", 54
"law","NN","law.n.06","law","law", 54
"methodologies","NNS","methodology.n.01","methodology","methodolog", 54
"devices","NNS","devices.n.01","device","devic", 54
"startup","NN","inauguration.n.01","startup","startup", 54
"jose","NNP","None","jose","jose", 54
"degree","NN","degree.n.07","degree","degre", 54
"interesting","JJ","interesting.a.01","interesting","interest", 54
"provider","NN","supplier.n.01","provider","provid", 54
"support","VB","support.v.09","support","support", 53
"design","NNP","purpose.n.01","design","design", 53
"provide","NNP","None","provide","provid", 53
"application","NN","application.n.07","application","applic", 53
"tooling","NN","None","tooling","tool", 53
"resume","NN","curriculum_vitae.n.01","resume","resum", 53
"build","VB","build.v.05","build","build", 53
"mongodb","NNP","None","mongodb","mongodb", 53
"healthcare","NN","healthcare.n.01","healthcare","healthcar", 53
"problems","NNS","trouble.n.01","problem","problem", 53
"employment","NN","employment.n.01","employment","employ", 53
"diversity","NN","diversity.n.02","diversity","divers", 53
"orientation","NN","orientation.n.03","orientation","orient", 53
"group","NN","group.n.03","group","group", 53
"user","JJ","None","user","user", 53
"sexual","JJ","sexual.a.02","sexual","sexual", 53
"national","JJ","national.a.07","national","nation", 53
"authorized","VBN","empower.v.01","authorized","author", 52
"basis","NN","footing.n.02","basis","basi", 52
"ms","NNP","mississippi.n.02","ms","ms", 52
"troubleshooting","NN","None","troubleshooting","troubleshoot", 52
"compensation","NN","recompense.n.02","compensation","compens", 52
"key","NNP","winder.n.02","key","key", 52
"quality","NN","quality.n.05","quality","qualiti", 52
"testing","VBG","test.v.07","testing","test", 51
"used","VBN","use.v.06","used","use", 51
"practical","JJ","practical.a.01","practical","practic", 51
"issues","NNS","issue.n.04","issue","issu", 51
"similar","JJ","like.a.01","similar","similar", 51
"strategy","NN","strategy.n.02","strategy","strategi", 51
"communications","NNS","communications.n.01","communication","commun", 51
"amazing","JJ","None","amazing","amaz", 51
"required","VBN","necessitate.v.01","required","requir", 51
"algorithms","NN","algorithm.n.01","algorithm","algorithm", 51
"maintaining","VBG","keep.v.20","maintaining","maintain", 51
"access","NN","access.n.04","access","access", 51
"document","NN","text_file.n.01","document","document", 51
"vision","NNP","imagination.n.01","vision","vision", 51
"facebook","NNP","None","facebook","facebook", 51
"basic","JJ","basic.a.01","basic","basic", 51
"analytical","JJ","analytic.a.04","analytical","analyt", 51
"job","NN","job.n.12","job","job", 50
"deploy","NN","None","deploy","deploy", 50
"considered","VBN","see.v.05","considered","consid", 50
"processes","VBZ","process.v.03","process","process", 50
"meet","VB","meet.v.09","meet","meet", 50
"value","NN","value.n.03","value","valu", 50
"components","NNS","component.n.03","component","compon", 50
"container","NN","container.n.01","container","contain", 50
"constantly","RB","constantly.r.02","constantly","constantli", 50
"--",":","None","--","--", 50
"inc","NNP","iraqi_national_congress.n.01","inc","inc", 49
"bonus","NN","bonus.n.02","bonus","bonu", 49
"company","NN","company.n.04","company","compani", 49
"implementing","VBG","implement.v.01","implementing","implement", 49
"jira","NNP","None","jira","jira", 49
"deploy","VB","deploy.v.02","deploy","deploy", 49
"please","NNP","None","please","pleas", 49
"enable","VB","enable.v.01","enable","enabl", 49
"system","NN","system.n.01","system","system", 49
"proven","NNP","None","proven","proven", 49
"keep","VB","retain.v.02","keep","keep", 49
"local","JJ","local.a.01","local","local", 49
"bring","VB","lend.v.01","bring","bring", 49
"forward","RB","forward.r.01","forward","forward", 48
"already","RB","already.r.01","already","alreadi", 48
"support","NNP","support.n.04","support","support", 48
"advanced","NNP","None","advanced","advanc", 48
"learning","VBG","teach.v.01","learning","learn", 48
"ideally","RB","ideally.r.01","ideally","ideal", 48
"take","VB","take.v.34","take","take", 48
"technology","NNP","technology.n.01","technology","technolog", 48
"data","NNP","data.n.01","data","data", 48
"love","VBP","love.v.03","love","love", 48
"working","VBG","work.v.14","working","work", 48
"employee","NN","employee.n.01","employee","employe", 48
"business","NN","business.n.01","business","busi", 48
"providing","VBG","provide.v.03","providing","provid", 47
"build","NN","human_body.n.01","build","build", 47
"control","NN","restraint.n.02","control","control", 47
"businesses","NNS","occupation.n.01","business","busi", 47
"continuously","RB","endlessly.r.02","continuously","continu", 47
"elasticsearch","NNP","None","elasticsearch","elasticsearch", 47
"especially","RB","specially.r.01","especially","especi", 47
"shell","NNP","shell.n.10","shell","shell", 47
"million","CD","million.s.01","million","million", 47
"creating","VBG","produce.v.02","creating","creat", 47
"experiences","NNS","experience.n.02","experience","experi", 47
"languages","NNS","lyric.n.01","language","languag", 47
"looking","VBG","search.v.02","looking","look", 47
"people","NNS","citizenry.n.01","people","peopl", 47
"reliability","NNP","dependability.n.01","reliability","reliabl", 47
"required","JJ","None","required","requir", 47
"employment","NN","use.n.01","employment","employ", 47
"weekly","JJ","None","weekly","weekli", 47
"graphite","NNP","graphite.n.01","graphite","graphit", 47
"chef","NN","chef.n.01","chef","chef", 47
"expand","VB","elaborate.v.01","expand","expand", 47
"strategic","JJ","strategic.a.01","strategic","strateg", 47
"optimization","NN","optimization.n.01","optimization","optim", 47
"apple","NNP","apple.n.02","apple","appl", 47
"individual","NN","person.n.01","individual","individu", 46
"market","NN","market.n.01","market","market", 46
"redis","NNP","None","redis","redi", 46
"platform","NNP","platform.n.03","platform","platform", 46
"machine","NN","machine.n.01","machine","machin", 46
"desire","NN","desire.n.02","desire","desir", 46
"architecture","NN","architecture.n.03","architecture","architectur", 46
"maintain","VBP","keep.v.20","maintain","maintain", 46
"load","NN","warhead.n.01","load","load", 46
"company","NN","company.n.03","company","compani", 46
"california","NNP","california.n.01","california","california", 46
"talent","NN","talent.n.02","talent","talent", 46
"sales","NNS","sale.n.05","sale","sale", 46
"previous","JJ","None","previous","previou", 46
"members","NNS","member.n.01","member","member", 46
"hours","NNS","hours.n.02","hour","hour", 46
"entire","JJ","None","entire","entir", 46
"salary","NNP","wage.n.01","salary","salari", 46
"resumes","NNS","sketch.n.03","resume","resum", 46
"resources","NNS","resource.n.03","resource","resourc", 45
"system","NN","system.n.03","system","system", 45
"s3","NNP","None","s3","s3", 45
"exciting","JJ","exciting.a.01","exciting","excit", 45
"robust","JJ","robust.a.01","robust","robust", 45
"identify","VB","name.v.02","identify","identifi", 45
"partners","NNS","partner.n.03","partner","partner", 45
"use","VB","use.v.06","use","use", 45
"enabling","VBG","enable.v.01","enabling","enabl", 45
"year","NN","year.n.02","year","year", 45
"centos","NNP","None","centos","cento", 45
"complete","JJ","complete.a.01","complete","complet", 45
"contract","NNP","contract.n.03","contract","contract", 45
"twilio","NNP","None","twilio","twilio", 45
"nginx","NNP","None","nginx","nginx", 44
"tcp","NNP","transmission_control_protocol.n.01","tcp","tcp", 44
"microservices","NNS","None","microservices","microservic", 44
"storage","NN","storage.n.04","storage","storag", 44
"provide","VB","provide.v.03","provide","provid", 44
"kubernetes","NNS","None","kubernetes","kubernet", 44
"exceptional","JJ","None","exceptional","except", 44
"variety","NN","assortment.n.01","variety","varieti", 44
"github","NNP","None","github","github", 44
"analysis","NN","analysis.n.02","analysis","analysi", 44
"enables","VBZ","enable.v.01","enables","enabl", 44
"methods","NNS","method_acting.n.01","method","method", 44
"scale","JJ","None","scale","scale", 44
"apple","NNP","apple.n.01","apple","appl", 44
